Title,Year,Type,Price,Engine type,Gearbox_type,Milage,City,Engine,Power
Opel Insignia,2017,Hečbekas,9400,Dyzelinas,Mechaninė,225000,Tauragė,1600,100
Opel Mokka,2015,Visureigis / Krosoveris,9500,Benzinas,Automatinė,145786,Kaunas,1400,103
Opel Zafira,2018,Vienatūris,9500,Dyzelinas,Automatinė,193000,Šiauliai,2000,125
Opel Zafira,2019,Vienatūris,9500,Dyzelinas,Mechaninė,250000,Trakai,2000,125
Opel Astra,2016,Universalas,9500,Dyzelinas,Automatinė,229000,Marijampolė,1600,100
Opel Astra,2021,Universalas,9590,Dyzelinas,Mechaninė,156000,Kaunas,1500,90
Opel Mokka X,2017,Visureigis / Krosoveris,9600,Dyzelinas,Mechaninė,174000,Tauragė,1600,100
Opel Mokka,2016,Visureigis / Krosoveris,9800,Dyzelinas,Automatinė,128000,Marijampolė,1600,100
Opel Insignia,2019,Universalas,9800,Dyzelinas,Automatinė,146000,Kaunas,2000,125
Opel Mokka,2016,Visureigis / Krosoveris,9900,Dyzelinas,Mechaninė,221021,Panevėžys,1600,100
Opel Grandland X,2018,Visureigis / Krosoveris,9900,Dyzelinas,Automatinė,300000,Kaunas,1600,88
Opel Mokka X,2017,Visureigis / Krosoveris,9900,Dyzelinas,Automatinė,227000,Tauragė,1600,100
Opel Astra,2016,Hečbekas,9999,Dyzelinas,Automatinė,235000,Tauragė,1600,100
Opel Mokka,2016,Visureigis / Krosoveris,10200,Benzinas,Automatinė,125000,Vilnius,1400,103
Opel Grandland X,2018,Visureigis / Krosoveris,10300,Dyzelinas,Mechaninė,193640,Telšiai,1500,96
Opel Crossland X,2017,Visureigis / Krosoveris,10400,Dyzelinas,Mechaninė,80000,Klaipėda,1600,85
Opel Insignia,2018,Hečbekas,10400,Dyzelinas,Mechaninė,158000,Tauragė,1600,81
Opel Astra,2020,Universalas,10405,Dyzelinas,Mechaninė,131300,Kaunas,1500,77
Opel Mokka,2017,Visureigis / Krosoveris,10750,Benzinas,Automatinė,155760,Kretinga,1400,109
Opel Crossland X,2019,Visureigis / Krosoveris,10800,Benzinas,Mechaninė,152197,Šiauliai,1200,96
Opel Mokka,2016,Visureigis / Krosoveris,10800,Benzinas,Automatinė,65000,Šiauliai,1400,103
Opel Crossland X,2018,Visureigis / Krosoveris,10849,Benzinas,Mechaninė,98000,Šiauliai,1200,81
Opel Mokka,2016,Visureigis / Krosoveris,10900,Dyzelinas,Automatinė,125000,Šiauliai,1600,100
Opel Insignia,2019,Universalas,10900,Dyzelinas,Automatinė,222972,Marijampolė,1600,100
Opel Astra,2020,Universalas,10999,Dyzelinas,Automatinė,140669,Kaunas,1500,90
Opel Vivaro,2014,Krovininis mikroautobusas,11000,Dyzelinas,Mechaninė,82533,Kaunas,1600,66
Opel Mokka,2019,Visureigis / Krosoveris,11000,Benzinas / dujos,Mechaninė,40,Vilnius,1400,103
Opel Insignia,2018,Universalas,11000,Dyzelinas,Automatinė,245000,"Jelgava, Latvija",1600,100
Opel Mokka X,2017,Visureigis / Krosoveris,11199,Benzinas,Automatinė,152017,Kretinga,1400,103
Opel Astra,2020,Universalas,11200,Dyzelinas,Automatinė,132000,Vilnius,1500,90
Opel Grandland X,2020,Visureigis / Krosoveris,11200,Dyzelinas,Mechaninė,172000,Vilnius,1500,96
Opel Mokka X,2018,Visureigis / Krosoveris,11200,Benzinas,Mechaninė,85000,Šiauliai,1600,85
Opel Insignia,2018,Sedanas,11300,Dyzelinas,Automatinė,220000,Kaunas,1600,100
Opel Crossland X,2018,Visureigis / Krosoveris,11300,Dyzelinas,Mechaninė,147000,Marijampolė,1500,75
Opel Mokka,2016,Visureigis / Krosoveris,11500,Dyzelinas,Automatinė,121000,Šiauliai,1600,100
Opel Mokka X,2017,Visureigis / Krosoveris,11500,Benzinas,Automatinė,144000,Kretinga,1400,109
Opel Insignia,2014,Sedanas,11500,Benzinas,Automatinė,98000,Klaipėda,2000,193
Opel Mokka X,2017,Visureigis / Krosoveris,11500,Benzinas,Mechaninė,57400,Vilnius,1600,85
Opel Insignia,2018,Universalas,11500,Dyzelinas,Automatinė,199000,Vilnius,2000,125
Opel Movano,2013,Krovininis mikroautobusas,11650,Dyzelinas,Mechaninė,153936,Alytus,2300,92
Opel Astra,2018,Universalas,11750,Dyzelinas,Mechaninė,140794,Šakiai,1600,81
Opel Crossland X,2017,Visureigis / Krosoveris,11777,Dyzelinas,Automatinė,93605,Radviliškis,1200,81
Opel Mokka X,2018,Visureigis / Krosoveris,11800,Benzinas,Automatinė,67500,Vilnius,1400,103
Opel Movano,2020,Krovininis mikroautobusas,11950,Dyzelinas,Mechaninė,188643,Alytus,2300,100
Opel Astra,2019,Hečbekas,11990,Benzinas,Mechaninė,110000,Kaunas,1400,92
Opel Vivaro,2018,Krovininis mikroautobusas,12000,Dyzelinas,Mechaninė,251516,Vilnius,1600,88
Opel Insignia,2018,Universalas,12150,Dyzelinas,Automatinė,232000,Vilnius,2000,154
Opel Crossland X,2017,Visureigis / Krosoveris,12350,Benzinas,Automatinė,35000,Ukmergė,1200,81
Opel Mokka X,2018,Visureigis / Krosoveris,12499,Benzinas,Automatinė,67400,Plungė,1400,112
Opel Grandland X,2019,Visureigis / Krosoveris,12500,Dyzelinas,Automatinė,205000,Marijampolė,1500,96
Opel Crossland X,2018,Visureigis / Krosoveris,12700,Benzinas,Automatinė,119000,Kaunas,1200,81
Opel Grandland X,2019,Visureigis / Krosoveris,12766,Dyzelinas,Mechaninė,199000,Marijampolė,1500,96
Opel Mokka,2019,Sedanas,12800,Benzinas,Automatinė,8258,Šiauliai,1400,103
Opel Grandland X,2019,Visureigis / Krosoveris,12900,Dyzelinas,Automatinė,128000,Kaunas,1500,96
Opel Astra,2020,Hečbekas,12900,Benzinas,Mechaninė,30700,Kelmė,1200,107
Opel Insignia,2019,Universalas,13000,Dyzelinas,Mechaninė,142000,Vilnius,1600,100
Opel Insignia,2018,Universalas,13000,Benzinas,Automatinė,154800,Radviliškis,1500,121
Opel Crossland,2021,Visureigis / Krosoveris,13000,Dyzelinas,Automatinė,158000,Tauragė,1500,88
Opel Grandland X,2019,Visureigis / Krosoveris,13100,Dyzelinas,Automatinė,138000,Kaunas,1500,96
Opel Vivaro,2016,Keleivinis mikroautobusas,13200,Dyzelinas,Mechaninė,270000,Šiauliai,1600,92
Opel Combo,2020,Vienatūris,13300,Dyzelinas,Mechaninė,240300,Kaunas,1500,75
Opel Insignia,2021,Universalas,13500,Dyzelinas,Automatinė,130000,Tauragė,1500,90
Opel Crossland,2021,Visureigis / Krosoveris,13500,Benzinas,Automatinė,18625,Kaunas,1200,96
Opel Crossland,2021,Visureigis / Krosoveris,13700,Benzinas,Mechaninė,85900,Kaunas,1200,81
Opel Mokka X,2021,Vienatūris,13800,Benzinas,Automatinė,62000,Vilnius,1400,103
Opel Zafira Tourer,2019,Vienatūris,13850,Dyzelinas,Mechaninė,102758,Vilnius,1600,100
Opel Grandland X,2020,Visureigis / Krosoveris,13950,Dyzelinas,Automatinė,201000,Kaunas,2000,130
Opel Grandland X,2020,Visureigis / Krosoveris,13982,Dyzelinas,Automatinė,120000,Kalvarija,1500,96
Opel Combo,2018,Vienatūris,13990,Dyzelinas,Mechaninė,130000,"Rīga, Latvija",1500,75
Opel Insignia,2017,Hečbekas,14000,Benzinas,Automatinė,90730,Vilnius,1500,121
Opel Grandland X,2019,Visureigis / Krosoveris,14399,Dyzelinas,Mechaninė,147000,Vilnius,1500,96
Opel Grandland X,2018,Visureigis / Krosoveris,14400,Benzinas,Automatinė,73743,Vilnius,1200,96
Opel Crossland,2022,Hečbekas,14400,Benzinas,Automatinė,32000,Kaunas,1200,96
Opel Astra,2018,Universalas,14490,Benzinas,Automatinė,43000,Vilnius,1400,110
Opel Combo,2021,Krovininis mikroautobusas,14600,Dyzelinas,Mechaninė,41500,Vilnius,1500,56
Opel Vivaro,2022,Krovininis mikroautobusas,14750,Dyzelinas,Mechaninė,56711,Alytus,1500,75
Opel Combo,2019,Vienatūris,14786,Dyzelinas,Mechaninė,105952,Kaunas,1500,75
Opel Insignia,2019,Universalas,15300,Dyzelinas,Automatinė,170000,Vilnius,2000,125
Opel Insignia,2019,Hečbekas,15400,Dyzelinas,Automatinė,124000,Šiauliai,1600,100
Opel Grandland X,2018,Visureigis / Krosoveris,15700,Benzinas,Automatinė,114000,Gargždai,1200,96
Opel Grandland X,2019,Visureigis / Krosoveris,16000,Benzinas,Automatinė,140000,Vilnius,1200,96
Opel Insignia,2021,Universalas,16399,Dyzelinas,Automatinė,79177,Kaunas,1500,90
Opel Insignia,2018,Hečbekas,16800,Benzinas,Automatinė,109000,Elektrėnai,1500,121
Opel Grandland X,2019,Vienatūris,16900,Dyzelinas,Automatinė,152200,Vilnius,2000,130
Opel Vivaro,2020,Krovininis mikroautobusas,16900,Dyzelinas,Mechaninė,239000,Kaunas,2000,90
Opel Insignia,2019,Universalas,17350,Benzinas,Automatinė,78350,Kaunas,1500,121
Opel Mokka,2022,Visureigis / Krosoveris,17400,Dyzelinas,Mechaninė,25689,Klaipėda,1500,81
Opel Vivaro,2020,Krovininis mikroautobusas,17500,Dyzelinas,Automatinė,289000,Kaunas,2000,130
Opel Insignia,2020,Universalas,17800,Dyzelinas,Automatinė,81000,Vilnius,2000,125
Opel Grandland X,2018,Visureigis / Krosoveris,18499,Benzinas,Automatinė,84218,Kretinga,1200,96
Opel Insignia,2019,Universalas,18499,Benzinas,Automatinė,38241,Kaunas,1600,147
Opel Vivaro,2021,Krovininis mikroautobusas,19000,Dyzelinas,Mechaninė,81000,Vilkaviškis,1500,88
Opel Insignia,2022,Universalas,19400,Dyzelinas,Automatinė,68000,Kaunas,2000,128
Opel Vivaro,2020,Krovininis mikroautobusas,20900,Dyzelinas,Mechaninė,59300,Šiauliai,1500,88
Opel Mokka,2021,Visureigis / Krosoveris,20900,Benzinas,Automatinė,48000,Klaipėda,1200,96
Opel Vivaro,2021,Krovininis mikroautobusas,21350,Dyzelinas,Automatinė,115010,Kaunas,2000,90
Opel Mokka,2022,Visureigis / Krosoveris,21500,Benzinas,Automatinė,65000,Kaunas,1200,96
Opel Grandland,2024,Visureigis / Krosoveris,24000,Benzinas,Automatinė,150,Kaunas,1200,96
Opel Astra,1999,Universalas,320,Dyzelinas,Mechaninė,300000,Vilnius,2000,74
Opel Vectra,2004,Universalas,350,Dyzelinas,Mechaninė,472000,Prienai,2200,92
Opel Astra,2005,Kupė (Coupe),399,Benzinas,Mechaninė,304525,Panevėžys,1600,77
Opel Zafira,2003,Vienatūris,400,Dyzelinas,Mechaninė,350000,Kaunas,2200,92
Opel Astra,2000,Hečbekas,400,Dyzelinas,Mechaninė,323300,Šiauliai,2000,74
Opel Astra,1998,Universalas,400,Dyzelinas,Mechaninė,358000,Vilnius,2000,60
Opel Zafira,2004,Vienatūris,400,Dyzelinas,Automatinė,320000,Anykščiai,2000,74
Opel Vectra,2003,Sedanas,420,Dyzelinas,Mechaninė,280000,Vilnius,2000,74
Opel Omega,2003,Universalas,450,Dyzelinas,Automatinė,230000,Trakai,2500,110
Opel Vectra,2003,Sedanas,450,Dyzelinas,Mechaninė,250000,Vilnius,2200,92
Opel Zafira,2004,Vienatūris,450,Dyzelinas,Mechaninė,370000,Panevėžys,2200,92
Opel Astra,2000,Hečbekas,450,Dyzelinas,Mechaninė,287000,Vilnius,1700,55
Opel Astra,1995,Hečbekas,450,Benzinas,Mechaninė,153694,Alytus,1400,44
Opel Vectra,2000,Sedanas,450,Benzinas / dujos,Mechaninė,190000,Kaunas,1600,72
Opel Corsa,1994,Hečbekas,500,Benzinas,Automatinė,219000,Rokiškis,1400,44
Opel Astra,1999,Hečbekas,500,Dyzelinas,Mechaninė,267244,Mažeikiai,2000,74
Opel Signum,2004,Hečbekas,500,Dyzelinas,Mechaninė,350000,Vilnius,2200,92
Opel Zafira,2004,Vienatūris,500,Dyzelinas,Mechaninė,200000,Vilnius,2200,92
Opel Astra,2002,Hečbekas,500,Dyzelinas,Mechaninė,264606,Vilnius,2000,74
Opel Vectra,2004,Universalas,520,Dyzelinas,Mechaninė,470000,Šilalė,2200,97
Opel Signum,2004,Hečbekas,550,Dyzelinas,Mechaninė,375300,Vilnius,2200,92
Opel Astra,2003,Hečbekas,550,Dyzelinas,Mechaninė,340000,Vilnius,2200,92
Opel Astra,2000,Hečbekas,550,Dyzelinas,Mechaninė,185246,Kaunas,1700,55
Opel Zafira,2003,Vienatūris,550,Dyzelinas,Mechaninė,398444,Jonava,2000,74
Opel Astra,2001,Sedanas,550,Dyzelinas,Automatinė,240000,Kaunas,2000,60
Opel Corsa,2004,Hečbekas,550,Dyzelinas,Mechaninė,293000,Vilnius,1300,51
Opel Zafira,2004,Vienatūris,550,Dyzelinas,Automatinė,260000,Kaunas,2000,74
Opel Vectra,2003,Sedanas,550,Dyzelinas,Mechaninė,347155,Vilnius,2200,92
Opel Zafira,2001,Vienatūris,550,Dyzelinas,Mechaninė,327000,Marijampolė,2000,74
Opel Meriva,2003,Vienatūris,590,Benzinas,Mechaninė,185000,Prienai,1600,74
Opel Signum,2003,Hečbekas,599,Dyzelinas,Mechaninė,300000,Kaunas,2200,92
Opel Vectra,2004,Hečbekas,600,Dyzelinas,Mechaninė,373600,Kaunas,1900,110
Opel Meriva,2004,Hečbekas,600,Dyzelinas,Mechaninė,345000,Panevėžys,1700,74
Opel Zafira,2003,Vienatūris,600,Dyzelinas,Mechaninė,360000,Kaunas,2200,92
Opel Zafira,2001,Hečbekas,600,Dyzelinas,Mechaninė,395456,Biržai,2000,74
Opel Vectra,1999,Sedanas,600,Dyzelinas,Mechaninė,269000,Palanga,2000,74
Opel Vectra,2000,Universalas,600,Dyzelinas,Mechaninė,305000,Vilnius,2000,74
Opel Zafira,2003,Vienatūris,600,Dyzelinas,Mechaninė,240000,Klaipėda,2000,74
Opel Astra,1999,Hečbekas,600,Dyzelinas,Mechaninė,315714,Alytus,2000,60
Opel Astra,2005,Universalas,600,Dyzelinas,Mechaninė,350000,Kuršėnai,1900,74
Opel Astra,2001,Hečbekas,649,Benzinas,Mechaninė,188623,Marijampolė,1600,62
Opel Zafira,2003,Vienatūris,650,Dyzelinas,Mechaninė,325497,Mažeikiai,2000,74
Opel Astra,1998,Hečbekas,650,Benzinas,Mechaninė,241500,Raseiniai,1600,74
Opel Astra,2008,Universalas,650,Dyzelinas,Mechaninė,254241,Vilnius,1700,74
Opel Astra,2002,Universalas,650,Dyzelinas,Mechaninė,270000,Vilkaviškis,1700,55
Opel Astra,2005,Hečbekas,650,Dyzelinas,Mechaninė,260000,Vilnius,1700,74
Opel Astra,2005,Universalas,650,Dyzelinas,Mechaninė,384264,Vilkaviškis,1900,88
Opel Zafira,2000,Vienatūris,650,Dyzelinas,Mechaninė,255000,Vilnius,2000,74
Opel Corsa,2004,Hečbekas,650,Dyzelinas,Mechaninė,255000,Kaunas,1300,51
Opel Vectra,2002,Hečbekas,700,Dyzelinas,Automatinė,195000,Vilnius,2200,92
Opel Zafira,2001,Vienatūris,700,Benzinas,Mechaninė,228522,Jonava,2200,108
Opel Zafira,2006,Vienatūris,700,Dyzelinas,Mechaninė,313268,Vilnius,1900,74
Opel Zafira,2005,Vienatūris,700,Dyzelinas,Mechaninė,292000,Panevėžys,2000,74
Opel Astra,2000,Hečbekas,700,Dyzelinas,Automatinė,289000,Kaunas,2000,60
Opel Vectra,2004,Universalas,700,Dyzelinas,Automatinė,354435,Telšiai,2200,92
Opel Astra,2000,Universalas,700,Dyzelinas,Mechaninė,25654,Panevėžys,2000,74
Opel Vectra,2003,Sedanas,720,Benzinas / dujos,Mechaninė,200000,Šiauliai,2200,108
Opel Zafira,2002,Vienatūris,749,Benzinas / dujos,Mechaninė,220000,Kaunas,1600,74
Opel Astra,1999,Hečbekas,750,Benzinas,Automatinė,152000,Vilnius,1800,85
Opel Signum,2003,Hečbekas,750,Dyzelinas,Mechaninė,310000,Kėdainiai,3000,130
Opel Zafira,2002,Vienatūris,750,Dyzelinas,Mechaninė,251786,Šiauliai,2200,92
Opel Astra,2006,Hečbekas,750,Dyzelinas,Mechaninė,213271,Kaunas,1700,74
Opel Astra,2002,Hečbekas,750,Benzinas,Mechaninė,250000,Vilkaviškis,1600,62
Opel Astra,2002,Universalas,750,Dyzelinas,Mechaninė,252000,Zarasai,2000,75
Opel Vectra,2001,Sedanas,750,Benzinas,Mechaninė,230100,Vilnius,2200,108
Opel Zafira,2003,Vienatūris,750,Dyzelinas,Mechaninė,350820,Vilnius,2200,92
Opel Meriva,2009,Vienatūris,750,Dyzelinas,Mechaninė,224714,Kaunas,1700,74
Opel Vectra,2003,Sedanas,750,Dyzelinas,Mechaninė,402816,Vilnius,2200,92
Opel Vectra,2004,Sedanas,750,Benzinas,Mechaninė,240000,Alytus,2200,108
Opel Astra,2001,Universalas,750,Dyzelinas,Mechaninė,345000,Šilutė,1700,80
Opel Astra,2006,Universalas,800,Dyzelinas,Mechaninė,400000,Kaunas,1900,88
Opel Zafira,2003,Vienatūris,800,Benzinas,Mechaninė,210000,Vilkaviškis,1600,74
Opel Agila,2001,Vienatūris,800,Benzinas,Mechaninė,169000,Šilalė,1000,43
Opel Astra,2007,Universalas,800,Dyzelinas,Mechaninė,323796,Marijampolė,1900,74
Opel Astra,2004,Hečbekas,800,Benzinas,Mechaninė,260500,Jonava,100,77
Opel Tigra,2004,Kabrioletas,800,Benzinas,Automatinė,94497,Klaipėda,1400,66
Opel Zafira,2002,Vienatūris,800,Dyzelinas,Mechaninė,334000,Trakai,2000,74
Opel Vectra,1997,Sedanas,800,Benzinas / dujos,Automatinė,217000,Anykščiai,1600,74
Opel Combo,2002,Krovininis mikroautobusas,847,Dyzelinas,Mechaninė,274272,Vilnius,1700,55
Opel Astra,2005,Hečbekas,850,Dyzelinas,Mechaninė,288210,Mažeikiai,1900,110
Opel Omega,2001,Sedanas,850,Dyzelinas,Mechaninė,270000,Vilnius,2500,110
Opel Astra,2005,Kupė (Coupe),850,Benzinas,Mechaninė,208559,Vilkaviškis,1600,77
Opel Astra,2001,Universalas,850,Benzinas,Mechaninė,250000,Vilkaviškis,1600,62
Opel Astra,1999,Hečbekas,850,Benzinas,Mechaninė,179700,Šiauliai,1600,74
Opel Signum,2004,Hečbekas,850,Dyzelinas,Mechaninė,299999,Kaunas,2200,92
Opel Zafira,2003,Vienatūris,850,Dyzelinas,Mechaninė,299154,Marijampolė,2200,92
Opel Astra,2005,Universalas,850,Dyzelinas,Mechaninė,410840,Kaunas,1900,88
Opel Vectra,2007,Universalas,850,Dyzelinas,Mechaninė,288920,Kėdainiai,1900,88
Opel Zafira,2002,Vienatūris,850,Dyzelinas,Mechaninė,280000,Kelmė,2000,74
Opel Astra,2002,Universalas,890,Dyzelinas,Automatinė,298941,Vilnius,2000,60
Opel Vectra,2004,Hečbekas,900,Dyzelinas,Mechaninė,240057,Kėdainiai,2200,92
Opel Zafira,2004,Vienatūris,900,Dyzelinas,Mechaninė,313000,Joniškis,2000,74
Opel Astra,2009,Universalas,900,Benzinas,Mechaninė,330000,Kelmė,1600,85
Opel Astra,2005,Hečbekas,900,Benzinas,Mechaninė,196140,Vilnius,1600,77
Opel Signum,2007,Hečbekas,900,Dyzelinas,Mechaninė,389650,Vilkaviškis,1900,110
Opel Astra,2004,Hečbekas,900,Dyzelinas,Mechaninė,337005,Vilnius,1700,74
Opel Signum,2004,Universalas,900,Dyzelinas,Mechaninė,299676,Kaunas,2200,92
Opel Astra,1999,Sedanas,900,Dyzelinas,Mechaninė,307071,Ukmergė,2000,60
Opel Vectra,2007,Sedanas,900,Dyzelinas,Mechaninė,250000,Panevėžys,1900,88
Opel Vectra,2004,Universalas,950,Dyzelinas,Mechaninė,310000,Kretinga,1900,110
Opel Corsa,2003,Hečbekas,950,Benzinas,Automatinė,57000,Kaunas,1400,66
Opel Astra,2002,Hečbekas,950,Benzinas,Mechaninė,205900,Klaipėda,1600,74
Opel Meriva,2003,Vienatūris,950,Dyzelinas,Mechaninė,324000,Vilnius,1700,74
Opel Meriva,2009,Vienatūris,950,Dyzelinas,Mechaninė,159000,Vilnius,1300,55
Opel Zafira,2003,Vienatūris,950,Benzinas,Mechaninė,220000,Marijampolė,1600,74
Opel Astra,2002,Sedanas,990,Dyzelinas,Automatinė,284000,Vilnius,2000,60
Opel Corsa,2010,Hečbekas,999,Dyzelinas,Mechaninė,274684,Kupiškis,1300,51
Opel Astra,2003,Kabrioletas,1000,Dyzelinas,Mechaninė,230000,Vilnius,2200,92
Opel Zafira,2007,Vienatūris,1000,Dyzelinas,Mechaninė,265000,Vilnius,1900,88
Opel Zafira,2004,Vienatūris,1000,Dyzelinas,Mechaninė,301899,Vilnius,2000,74
Opel Signum,2005,Universalas,1000,Dyzelinas,Mechaninė,449676,Vilkaviškis,1900,110
Opel Astra,2005,Universalas,1000,Dyzelinas,Mechaninė,303511,Ignalina,1700,74
Opel Corsa,2007,Hečbekas,1000,Benzinas,Mechaninė,203897,Vilnius,1400,66
Opel Corsa,2010,Hečbekas,1000,Dyzelinas,Mechaninė,301536,Mažeikiai,1300,66
Opel Meriva,2005,Vienatūris,1000,Dyzelinas,Mechaninė,265000,Kaunas,1700,74
Opel Zafira,2005,Vienatūris,1000,Dyzelinas,Mechaninė,259000,Utena,1900,74
Opel Corsa,2009,Hečbekas,1000,Benzinas,Mechaninė,189244,Šiauliai,1400,66
Opel Astra,2006,Hečbekas,1050,Dyzelinas,Mechaninė,435000,Kaunas,1900,110
Opel Astra,2005,Universalas,1090,Dyzelinas,Mechaninė,450000,Kaunas,1900,74
Opel Signum,2006,Universalas,1100,Dyzelinas,Mechaninė,322080,Vilnius,1900,74
Opel Astra,2005,Hečbekas,1100,Dyzelinas,Mechaninė,290000,Vilnius,1900,88
Opel Astra,2005,Universalas,1100,Benzinas,Mechaninė,120000,Vilkaviškis,1600,77
Opel Meriva,2004,Vienatūris,1100,Dyzelinas,Mechaninė,323856,Klaipėda,1700,74
Opel Frontera,1998,Visureigis / Krosoveris,1100,Benzinas,Mechaninė,197000,Pakruojis,2200,100
Opel Meriva,2007,Universalas,1100,Benzinas / dujos,Automatinė,224725,Vilnius,200,92
Opel Vectra,2002,Sedanas,1100,Dyzelinas,Mechaninė,374565,Naujoji Akmenė,2200,92
Opel Vectra,2002,Hečbekas,1150,Dyzelinas,Mechaninė,333735,Mažeikiai,2200,92
Opel Astra,2005,Universalas,1150,Dyzelinas,Mechaninė,197181,Klaipėda,1700,74
Opel Vectra,2007,Universalas,1150,Benzinas,Mechaninė,284091,Vilnius,2200,114
Opel Meriva,2006,Vienatūris,1150,Dyzelinas,Mechaninė,245000,Vilnius,1300,55
Opel Signum,2006,Universalas,1199,Dyzelinas,Mechaninė,280000,Vilnius,1900,110
Opel Signum,2007,Hečbekas,1200,Dyzelinas,Automatinė,323000,Vilnius,3000,135
Opel Astra,2008,Universalas,1200,Benzinas,Mechaninė,264000,Vilkaviškis,1400,66
Opel Zafira,2003,Vienatūris,1200,Dyzelinas,Mechaninė,280000,Vilnius,2000,74
Opel Astra,2004,Hečbekas,1200,Dyzelinas,Mechaninė,355000,Kaunas,1700,59
Opel Astra,2006,Universalas,1200,Dyzelinas,Automatinė,330000,Kaunas,1900,88
Opel Meriva,2009,Vienatūris,1200,Dyzelinas,Mechaninė,269780,Šilutė,1700,74
Opel Meriva,2003,Vienatūris,1200,Benzinas,Mechaninė,163000,Kalvarija,1600,74
Opel Zafira,2007,Vienatūris,1200,Dyzelinas,Mechaninė,368000,Vilnius,1900,74
Opel Astra,2007,Hečbekas,1200,Dyzelinas,Mechaninė,244500,Širvintos,1300,66
Opel Vectra,2004,Universalas,1200,Dyzelinas,Automatinė,332000,Vilnius,2200,92
Opel Vivaro,2007,Komercinis,1220,Dyzelinas,Mechaninė,370000,Vilnius,2000,88
Opel Vectra,2005,Sedanas,1250,Dyzelinas,Mechaninė,340000,Kaunas,1900,88
Opel Signum,2008,Hečbekas,1250,Benzinas,Mechaninė,215083,Marijampolė,1800,103
Opel Meriva,2006,Vienatūris,1250,Benzinas / dujos,Mechaninė,300100,Kaunas,1400,66
Opel Vectra,2002,Sedanas,1250,Dyzelinas,Mechaninė,229800,Klaipėda,2200,92
Opel Astra,2004,Hečbekas,1290,Benzinas,Mechaninė,197590,Vilnius,1600,77
Opel Zafira,2005,Vienatūris,1299,Dyzelinas,Mechaninė,304521,Šilutė,2000,74
Opel Astra,2009,Hečbekas,1299,Benzinas / dujos,Mechaninė,276000,Kaunas,1400,66
Opel Astra,2002,Hečbekas,1300,Benzinas,Automatinė,110000,Vilkaviškis,1600,62
Opel Astra,2006,Universalas,1300,Benzinas,Mechaninė,186444,Klaipėda,1400,66
Opel Astra,2002,Universalas,1300,Benzinas,Automatinė,260000,Vilkaviškis,1600,74
Opel Astra,2005,Hečbekas,1300,Dyzelinas,Mechaninė,395000,Panevėžys,1900,88
Opel Astra,2005,Kupė (Coupe),1300,Dyzelinas,Mechaninė,291558,Ukmergė,1900,110
Opel Astra,2002,Kabrioletas,1300,Benzinas / dujos,Mechaninė,210000,Kaunas,1600,74
Opel Astra,2004,Hečbekas,1300,Benzinas,Automatinė,176927,Vilnius,1600,77
Opel Corsa,2007,Hečbekas,1300,Dyzelinas,Mechaninė,270000,Vilnius,1300,55
Opel Astra,2006,Hečbekas,1300,Dyzelinas,Mechaninė,200000,Joniškis,1700,74
Opel Vectra,2005,Hečbekas,1340,Dyzelinas,Mechaninė,281266,Kretinga,1900,110
Opel Astra,2009,Hečbekas,1350,Benzinas,Mechaninė,209155,Marijampolė,1600,85
Opel Astra,2009,Universalas,1350,Dyzelinas,Mechaninė,311000,Kaunas,1900,74
Opel Zafira,2007,Vienatūris,1350,Dyzelinas,Mechaninė,260000,Klaipėda,1900,88
Opel Astra,2009,Kupė (Coupe),1350,Dyzelinas,Mechaninė,205000,Šiauliai,1700,92
Opel Zafira,2004,Vienatūris,1350,Dyzelinas,Mechaninė,253144,Utena,2000,74
Opel Meriva,2005,Vienatūris,1390,Benzinas / dujos,Mechaninė,233000,Kaunas,1600,74
Opel Astra,2009,Hečbekas,1400,Benzinas,Mechaninė,228900,Vilnius,1400,66
Opel Astra,2003,Kabrioletas,1400,Dyzelinas,Mechaninė,250000,Panevėžys,2200,92
Opel Astra,2005,Hečbekas,1400,Benzinas,Mechaninė,148000,Marijampolė,1400,66
Opel Vectra,2005,Universalas,1400,Dyzelinas,Mechaninė,264000,Šilutė,1900,110
Opel Astra,2003,Universalas,1400,Benzinas,Mechaninė,190000,Vilkaviškis,1600,76
Opel Astra,2005,Universalas,1400,Dyzelinas,Mechaninė,258000,Kaunas,1900,88
Opel Astra,2009,Sedanas,1400,Benzinas,Mechaninė,185700,Druskininkai,1600,85
Opel Meriva,2006,Vienatūris,1400,Benzinas,Mechaninė,226380,Šilutė,1400,66
Opel Vectra,2006,Universalas,1449,Dyzelinas,Mechaninė,340587,Klaipėda,1900,88
Opel Astra,2006,Universalas,1450,Dyzelinas,Mechaninė,238000,Marijampolė,1900,88
Opel Astra,2005,Hečbekas,1450,Benzinas,Mechaninė,185000,Rokiškis,1600,77
Opel Meriva,2009,Hečbekas,1450,Dyzelinas,Mechaninė,220000,Prienai,1700,92
Opel Zafira,2003,Vienatūris,1450,Benzinas,Mechaninė,189000,Marijampolė,1800,92
Opel Vectra,1992,Hečbekas,1490,Dyzelinas,Mechaninė,284000,Pasvalys,1700,60
Opel Insignia,2009,Hečbekas,1499,Dyzelinas,Mechaninė,203934,Klaipėda,2000,96
Opel Astra,2006,Universalas,1499,Benzinas,Mechaninė,323000,Šakiai,1600,77
Opel Astra,2007,Universalas,1499,Dyzelinas,Mechaninė,244000,Mažeikiai,1700,74
