Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Kia cee'd,['2011-04'],Hečbekas,2200,Dyzelinas,Mechaninė,"1.6 l.,         66  kW",198000,Vilnius
Kia cee'd,['2008'],Universalas,2400,Dyzelinas,Mechaninė,"1.6 l.,         66  kW",222000,Kėdainiai
Kia cee'd,['2011-01'],Universalas,2500,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",275000,Vilnius
Kia cee'd,['2009-04'],Hečbekas,2650,Dyzelinas,Mechaninė,"1.9 l.,         103  kW",280000,Kėdainiai
Kia cee'd,['2009-10'],Universalas,2900,Dyzelinas,Mechaninė,"1.6 l.,         66  kW",276207,Kelmė
Kia cee'd,['2011-01'],Universalas,2900,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",284000,Tauragė
Kia cee'd,['2010-07'],Universalas,3100,Dyzelinas,Automatinė,"1.6 l.,         85  kW",260000,Kelmė
Kia cee'd,['2009-09'],Hečbekas,3100,Benzinas / dujos,Mechaninė,"1.4 l.,",169417,Marijampolė
Kia cee'd,['2011-04'],Universalas,3200,Dyzelinas,Automatinė,"1.6 l.,         85  kW",289548,Panevėžys
Kia cee'd,['2013-10'],Universalas,3300,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",188000,Kaunas
Kia cee'd,['2009-03'],Kupė (Coupe),3390,Benzinas,Automatinė,"1.6 l.,         93  kW",208000,Kaunas
Kia cee'd,['2012-12'],Hečbekas,3550,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",292473,Vilnius
Kia cee'd,['2011-12'],Universalas,3700,Dyzelinas,Mechaninė,"1.6 l.,         66  kW",180627,Elektrėnai
Kia cee'd,['2010-09'],Hečbekas,3950,Benzinas,Mechaninė,"1.6 l.,         93  kW",100015,Alytus
Kia cee'd,['2013-03'],Hečbekas,4200,Benzinas,Mechaninė,"1.4 l.,         74  kW",243725,Vilnius
Kia cee'd,['2013-06'],Hečbekas,4250,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",180000,Kaunas
Kia cee'd,['2013-09'],Hečbekas,4400,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",194000,Vilnius
Kia cee'd,['2013-11'],Universalas,4590,Dyzelinas,Mechaninė,"1.6 l.,         94  kW",215000,Klaipėda
Kia cee'd,['2014-01'],Universalas,4590,Dyzelinas,Automatinė,"1.6 l.,         94  kW",299000,Panevėžys
Kia cee'd,['2013-11'],Universalas,4700,Benzinas,Mechaninė,"1.6 l.,         99  kW",256354,Kaunas
Kia cee'd,['2013-10'],Universalas,4800,Dyzelinas,Mechaninė,"1.6 l.,         94  kW",256000,Kaunas
Kia cee'd,['2013-11'],Universalas,5000,Dyzelinas,Mechaninė,"1.6 l.,         94  kW",283800,Vilnius
Kia cee'd,['2014-12'],Hečbekas,5000,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",251700,Jonava
Kia cee'd,['2014'],Universalas,5200,Dyzelinas,Mechaninė,"1.6 l.,         94  kW",150000,Marijampolė
Kia cee'd,['2014-06'],Universalas,5400,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",177000,Vilnius
Kia cee'd,['2013-01'],Universalas,5539,Dyzelinas,Mechaninė,"1.6 l.,         94  kW",296490,Šiauliai
Kia cee'd,['2017-09'],Hečbekas,5600,Dyzelinas,Mechaninė,"1.4 l.,         65  kW",170475,Kaunas
Kia cee'd,['2013-01'],Universalas,5700,Benzinas,Mechaninė,"1.4 l.,         74  kW",166503,Birštonas
