Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Toyota Corolla,['2006-10'],Hečbekas,2500,Benzinas,Mechaninė,"1.6 l.,         81  kW",199000,Vilnius
Toyota Corolla,['2004-12'],Hečbekas,2500,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",259000,Klaipėda
Toyota Corolla,['2005-12'],Kupė (Coupe),2600,Dyzelinas,Automatinė,"1.4 l.,         66  kW",251000,Klaipėda
Toyota Corolla,['2007'],Universalas,2600,Dyzelinas,Mechaninė,"2.2 l.,         100  kW",305000,Kupiškis
Toyota Corolla,['2007-11'],Sedanas,2850,Benzinas,Mechaninė,"1.6 l.,         91  kW",246000,Marijampolė
Toyota Corolla,['2007-10'],Sedanas,3099,Benzinas,Mechaninė,"1.6 l.,         91  kW",111300,Vilnius
Toyota Corolla,['2011-10'],Sedanas,3750,Benzinas,Mechaninė,"1.6 l.,         91  kW",217000,Ukmergė
Toyota Corolla,['2008-08'],Sedanas,3800,Dyzelinas,Automatinė,"1.4 l.,         66  kW",286990,Radviliškis
Toyota Corolla,['2009-08'],Sedanas,3800,Benzinas,Automatinė,"1.6 l.,         91  kW",251440,Vilnius
Toyota Corolla,['2019-05'],Hečbekas,5900,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",171000,Alytus
Toyota Corolla,['2015-03'],Sedanas,7000,Benzinas,Mechaninė,"1.6 l.,         97  kW",160000,Vilnius
Toyota Corolla,['2015-07'],Sedanas,7200,Benzinas,Mechaninė,"1.6 l.,         97  kW",154767,Klaipėda
Toyota Corolla,['2014-03'],Sedanas,8100,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",93000,Ukmergė
Toyota Corolla,['2015-03'],Sedanas,8900,Benzinas,Mechaninė,"1.6 l.,         97  kW",134000,Kaunas
Toyota Corolla,['2014-07'],Sedanas,8950,Dyzelinas,Automatinė,"1.4 l.,         66  kW",162000,"Rīga, Latvija"
Toyota Corolla,['2014-07'],Sedanas,9350,Benzinas,Automatinė,"1.6 l.,         97  kW",154000,Vilnius
Toyota Corolla,['2019-10'],Universalas,9500,Benzinas / elektra,Automatinė,"2.0 l.,         132  kW",205774,Kaunas
Toyota Corolla,['2019-07'],Universalas,9500,Benzinas,Automatinė,"1.2 l.,         85  kW",98500,Šiauliai
Toyota Corolla,['2016-03'],Sedanas,9750,Benzinas,Automatinė,"1.6 l.,         97  kW",150000,Vilnius
Toyota Corolla,['2015-04'],Sedanas,9900,Benzinas,Automatinė,"1.6 l.,         97  kW",106173,Vilnius
Toyota Corolla,['2018-09'],Sedanas,10200,Benzinas,Automatinė,"1.6 l.,         97  kW",115580,Vilnius
Toyota Corolla,['2019-04'],Hečbekas,11600,Benzinas / elektra,Automatinė,"1.8 l.,         89  kW",186500,Kaunas
Toyota Corolla,['2018-11'],Sedanas,12200,Benzinas,Mechaninė,"1.6 l.,         97  kW",107100,Klaipėda
Toyota Corolla,['2019-02'],Sedanas,12500,Benzinas,Mechaninė,"1.6 l.,         97  kW",116124,Klaipėda
Toyota Corolla,['2020-11'],Universalas,12700,Benzinas,Mechaninė,"1.2 l.,         85  kW",132000,Vilnius
Toyota Corolla,['2019-02'],Sedanas,12900,Benzinas,Automatinė,"1.6 l.,         97  kW",132300,Klaipėda
Toyota Corolla,['2019-09'],Sedanas,12999,Benzinas,Mechaninė,"1.6 l.,         97  kW",170000,Ukmergė
Toyota Corolla,['2020-04'],Universalas,13299,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",241300,Kaunas
Toyota Corolla,['2016-07'],Sedanas,13500,Benzinas,Automatinė,"1.6 l.,         97  kW",64500,Klaipėda
Toyota Corolla,['2020-04'],Universalas,13800,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",99000,Šiauliai
Toyota Corolla,['2019-12'],Universalas,14100,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",146000,Vilnius
Toyota Corolla,['2020-08'],Universalas,14500,Benzinas / elektra,Automatinė,"1.8 l.,",217000,Tauragė
Toyota Corolla,['2020-11'],Universalas,14600,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",193000,Vilnius
Toyota Corolla,['2021-01'],Hečbekas,14700,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",124150,Kaunas
Toyota Corolla,['2019-09'],Hečbekas,15100,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",139544,Alytus
Toyota Corolla,['2019-04'],Sedanas,15100,Benzinas,Automatinė,"1.6 l.,         92  kW",76,Vilnius
Toyota Corolla,['2019-06'],Sedanas,15499,Benzinas / elektra,Automatinė,"1.8 l.,         89  kW",76000,Ukmergė
Toyota Corolla,['2020-09'],Universalas,15500,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",160000,Anykščiai
Toyota Corolla,['2022-05'],Universalas,15600,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",65837,Kaunas
Toyota Corolla,['2019-10'],Hečbekas,15990,Benzinas,Automatinė,"1.2 l.,         85  kW",20975,Vilnius
Toyota Corolla,['2019-06'],Universalas,16200,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",144396,Kaunas
Toyota Corolla,['2022-02'],Sedanas,16600,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",210000,Vilkaviškis
Toyota Corolla,['2022-09'],Universalas,16700,Benzinas / elektra,Automatinė,"2.0 l.,         135  kW",84834,Šiauliai
Toyota Corolla,['2020-01'],Hečbekas,16940,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",50600,Kaunas
Toyota Corolla,['2022-02'],Sedanas,17400,Benzinas / elektra,Automatinė,"1.8 l.,",21800,Kėdainiai
Toyota Corolla,['2019-11'],Hečbekas,17450,Benzinas / elektra,Automatinė,"1.8 l.,         108  kW",38000,Šiauliai
Toyota Corolla,['2020-07'],Universalas,17500,Benzinas,Mechaninė,"1.2 l.,         85  kW",73000,Klaipėda
Toyota Corolla,['2019-05'],Sedanas,17500,Benzinas,Automatinė,"1.6 l.,         97  kW",83700,Klaipėda
Toyota Corolla,['2022-12'],Hečbekas,17900,Benzinas,Automatinė,"2.0 l.,         124  kW",8000,Vilnius
Toyota Corolla,['2022-08'],Universalas,17900,Benzinas,Automatinė,"1.2 l.,",26090,"Rīga, Latvija"
Toyota Corolla,['2022-05'],Sedanas,17990,Benzinas / elektra,Automatinė,"1.8 l.,         72  kW",26266,Vilnius
Toyota Corolla,['2019-11'],Universalas,17990,Benzinas / elektra,Automatinė,"2.0 l.,         112  kW",129700,Vilnius
Toyota Corolla,['2020'],Hečbekas,18450,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",47000,Panevėžys
Toyota Corolla,['2021-05'],Sedanas,18500,Benzinas,Automatinė,"1.5 l.,         92  kW",75000,Klaipėda
Toyota Corolla,['2019'],Hečbekas,18990,Benzinas / elektra,Automatinė,"2.0 l.,         132  kW",150000,Kaunas
Toyota Corolla,['2021-05'],Sedanas,19100,Benzinas,Automatinė,"1.5 l.,         92  kW",71900,Klaipėda
Toyota Corolla,['2020-09'],Universalas,19500,Benzinas,Automatinė,"1.2 l.,         85  kW",110000,Klaipėda
Toyota Corolla,['2020-07'],Universalas,19699,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",28000,Kaunas
Toyota Corolla,['2023-08'],Sedanas,19700,Benzinas,Mechaninė,"1.5 l.,         92  kW",5000,Klaipėda
Toyota Corolla,['2021-04'],Sedanas,20500,Benzinas / elektra,Automatinė,"1.8 l.,",50000,Kaunas
Toyota Corolla,['2019-08'],Sedanas,21900,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",82500,Klaipėda
Toyota Corolla,['2022-07'],Sedanas,22000,Benzinas,Automatinė,"1.8 l.,         99  kW",16494,"Rīga, Latvija"
Toyota Corolla,['2021-01'],Kita,22700,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",50300,Klaipėda
Toyota Corolla,['2022-12'],Sedanas,23000,Benzinas / elektra,Automatinė,"1.8 l.,         90  kW",19800,Panevėžys
Toyota Corolla,['2024'],Universalas,35005,Benzinas / elektra,Automatinė,"1.8 l.,         103  kW",10,Klaipėda
Toyota Corolla,['2004-06'],Hečbekas,750,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",350000,Nemenčinė
Toyota Corolla,['2004-06'],Hečbekas,750,Benzinas,Mechaninė,"1.3 l.,         65  kW",230000,Kaunas
Toyota Corolla,['2001-12'],Hečbekas,800,Dyzelinas,Mechaninė,"2.0 l.,         66  kW",329472,Klaipėda
Toyota Corolla,['2000-08'],Universalas,850,Dyzelinas,Mechaninė,"2.0 l.,         66  kW",256600,Kaunas
Toyota Corolla,['2000'],Hečbekas,950,Dyzelinas,Mechaninė,"2.0 l.,",336000,Vilnius
Toyota Corolla,['2002'],Hečbekas,950,Benzinas / dujos,Mechaninė,"1.6 l.,         81  kW",222768,Šilutė
Toyota Corolla,['2002'],Hečbekas,1100,Benzinas,Mechaninė,"1.3 l.,         71  kW",179000,Vilnius
Toyota Corolla,['1998'],Hečbekas,1150,Benzinas,Mechaninė,"1.6 l.,         84  kW",188740,"Jelgava, Latvija"
Toyota Corolla,['2003'],Hečbekas,1250,Benzinas,Mechaninė,"1.6 l.,         81  kW",207020,Mažeikiai
Toyota Corolla,['2004-08'],Hečbekas,1400,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",342520,Kaunas
Toyota Corolla,['2001-09'],Sedanas,1450,Benzinas / dujos,Automatinė,"1.6 l.,         81  kW",290000,Alytus
Toyota Corolla,['2004-05'],Universalas,1499,Dyzelinas,Mechaninė,"2.0 l.,         66  kW",219300,Vilnius
Toyota Corolla,['2003-12'],Kupė (Coupe),1600,Benzinas,Mechaninė,"1.6 l.,         81  kW",2022000,Vilnius
Toyota Corolla,['2005-02'],Hečbekas,1700,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",280000,Telšiai
Toyota Corolla,['2004-12'],Hečbekas,1700,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",245000,Vilnius
Toyota Corolla,['2005'],Hečbekas,1800,Dyzelinas,Automatinė,"1.4 l.,         66  kW",219000,Vilnius
Toyota Corolla,['2006-02'],Hečbekas,1900,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",287493,Vilnius
Toyota Corolla,['2004-12'],Hečbekas,1900,Dyzelinas,Automatinė,"1.4 l.,         66  kW",316688,Kaunas
Toyota Corolla,['2003-05'],Hečbekas,1995,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",277491,Klaipėda
Toyota Corolla,['2007'],Sedanas,2000,Benzinas,Mechaninė,"1.6 l.,         91  kW",300000,Kelmė
Toyota Corolla,['2005-10'],Hečbekas,2200,Dyzelinas,Automatinė,"1.4 l.,         66  kW",265000,Tauragė
Toyota Corolla,['2005-06'],Hečbekas,2300,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",244420,Kaunas
Toyota Corolla,['2006'],Hečbekas,2450,Dyzelinas,Automatinė,"1.4 l.,",250000,Vilnius
Toyota Corolla,['2006-04'],Hečbekas,2450,Dyzelinas,Automatinė,"1.4 l.,         66  kW",227640,Šalčininkai
Toyota Corolla,['2006'],Hečbekas,2500,Benzinas,Automatinė,"1.6 l.,",190000,Vilnius
Toyota Corolla,['2005-04'],Sedanas,2600,Dyzelinas,Automatinė,"1.4 l.,         66  kW",181883,Alytus
