Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Renault Megane,['2009'],Hečbekas,2450,Dyzelinas,Mechaninė,"1.5 l.,         63  kW",272588,Kaunas
Renault Megane,['2005-09'],Kabrioletas,2499,Benzinas / dujos,Mechaninė,"1.6 l.,         83  kW",270000,Vilnius
Renault Megane,['2012-10'],Universalas,2500,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",260000,Marijampolė
Renault Megane,['2007-06'],Kabrioletas,2500,Benzinas,Mechaninė,"2.0 l.,         99  kW",206500,Vilnius
Renault Megane,['2015-12'],Universalas,2500,Benzinas,Mechaninė,"1.2 l.,         85  kW",175142,Kretinga
Renault Megane,['2013-06'],Hečbekas,2600,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",290000,Tauragė
Renault Megane,['2009-09'],Kupė (Coupe),2600,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",274969,Vilnius
Renault Megane,['2010-07'],Kupė (Coupe),2650,Dyzelinas,Mechaninė,"1.5 l.,         78  kW",340000,Tauragė
Renault Megane,['2011-05'],Hečbekas,2700,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",217873,Kaunas
Renault Megane,['2009-06'],Hečbekas,2750,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",239000,Klaipėda
Renault Megane,['2013-03'],Hečbekas,2950,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",218000,Tauragė
Renault Megane,['2010-02'],Kupė (Coupe),2999,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",330708,Varėna
Renault Megane,['2010-09'],Universalas,3000,Dyzelinas,Automatinė,"1.5 l.,         81  kW",257000,Tauragė
Renault Megane,['2009-11'],Hečbekas,3200,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",242100,Utena
Renault Megane,['2012-12'],Universalas,3250,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",260350,Marijampolė
Renault Megane,['2011'],Universalas,3600,Dyzelinas,Automatinė,"1.5 l.,         81  kW",336354,Šalčininkai
Renault Megane,['2008-12'],Hečbekas,3800,Benzinas,Mechaninė,"1.6 l.,         81  kW",188440,Marijampolė
Renault Megane,['2005-07'],Kabrioletas,3900,Benzinas,Automatinė,"2.0 l.,         99  kW",238654,Vilnius
Renault Megane,['2012-02'],Universalas,4150,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",302668,Panevėžys
Renault Megane,['2013-08'],Universalas,4650,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",202000,Kaunas
Renault Megane,['2015-05'],Hečbekas,4900,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",160000,Alytus
Renault Megane,['2011-09'],Kabrioletas,4900,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",137800,Vilnius
Renault Megane,['2015-12'],Kabrioletas,5149,Dyzelinas,Mechaninė,"1.5 l.,         85  kW",232999,Vilnius
Renault Megane,['2014-07'],Universalas,5200,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",192000,Kaunas
Renault Megane,['2015-02'],Universalas,5600,Dyzelinas,Automatinė,"1.5 l.,         81  kW",250000,Tauragė
Renault Megane,['2016-10'],Hečbekas,5600,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",57692,Trakai
Renault Megane,['2016-12'],Hečbekas,5700,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",266000,Tauragė
Renault Megane,['2012-04'],Kabrioletas,6250,Benzinas,Mechaninė,"1.4 l.,         96  kW",104500,Panevėžys
Renault Megane,['2018-01'],Universalas,9000,Dyzelinas,Mechaninė,"1.5 l.,         81  kW",120000,Šiauliai
Renault Megane,['2020-09'],Hečbekas,9999,Dyzelinas,Automatinė,"1.5 l.,         85  kW",76300,Šiauliai
Renault Megane,['2019-02'],Universalas,10267,Benzinas,Mechaninė,"1.3 l.,         103  kW",162000,Marijampolė
Renault Megane,['2016-10'],Hečbekas,10500,Dyzelinas,Automatinė,"1.5 l.,         81  kW",115000,Vilnius
Renault Megane,['2019-09'],Universalas,11477,Dyzelinas,Automatinė,"1.5 l.,         85  kW",157000,Marijampolė
Renault Megane,['2019-04'],Hečbekas,12000,Dyzelinas,Automatinė,"1.5 l.,         81  kW",80000,"Jaunolaine, Latvija"
Renault Megane,['2021-09'],Sedanas,12500,Benzinas,Mechaninė,"1.0 l.,         85  kW",21280,Alytus
Renault Megane,['2021-01'],Universalas,12826,Dyzelinas,Automatinė,"1.5 l.,         85  kW",210000,Tauragė
Renault Megane,['2019-05'],Hečbekas,14500,Dyzelinas,Automatinė,"1.5 l.,         81  kW",61000,"Rīga, Latvija"
Renault Megane,['2017-03'],Hečbekas,15000,Dyzelinas,Automatinė,"1.6 l.,         121  kW",120000,Kaunas
